id,length,ttft,tpot,e2e,started
6,402,7.08505392074585,0.06857097878748057,10.445031881332397,1775816405.4872932
8,390,7.0822649002075195,0.06857120747468909,10.442254066467285,1775816405.4873009
2,373,7.089249849319458,0.06857131938545072,10.449244499206543,1775816405.4873047
7,322,7.0835113525390625,0.06857141669915646,10.44351077079773,1775816405.4873078
5,284,7.086334228515625,0.06857148968443579,10.446337223052979,1775816405.487311
1,134,13.31604528427124,0.06616771883434719,15.69808316230774,1775816411.7129302
4,194,13.312920093536377,0.06542748334456464,16.518866777420044,1775816411.7129178
9,159,13.307177305221558,0.06542767797197614,16.51313352584839,1775816411.7129242
0,156,13.316815614700317,0.06542780934547891,16.522778272628784,1775816411.7129273
3,125,13.313826322555542,0.06542786286801708,16.51979160308838,1775816411.7129328
