id,length,ttft,tpot,e2e,started
6,402,7.829425573348999,5.4836273193359375e-06,7.829431056976318,1775819503.686535
8,390,7.827453136444092,1.430511474609375e-06,7.827454566955566,1775819503.6865656
2,373,7.832921743392944,1.1920928955078125e-06,7.83292293548584,1775819503.686574
11,363,7.824923992156982,9.5367431640625e-07,7.824924945831299,1775819503.6865816
10,342,7.825932741165161,1.1920928955078125e-06,7.825933933258057,1775819503.6865878
14,342,15.548001050949097,3.814697265625e-06,15.548004865646362,1775819511.4119456
18,392,15.534255981445312,1.1920928955078125e-06,15.534257173538208,1775819511.4119601
15,391,15.546475887298584,1.1920928955078125e-06,15.54647707939148,1775819511.411967
16,342,15.536202192306519,9.5367431640625e-07,15.536203145980835,1775819511.4119735
7,322,15.55392336845398,7.152557373046875e-07,15.553924083709717,1775819511.4119797
5,284,15.555971384048462,7.152557373046875e-07,15.5559720993042,1775819511.4119854
13,252,20.3037326335907,4.291534423828125e-06,20.303736925125122,1775819516.1666627
19,229,20.28822112083435,1.1920928955078125e-06,20.288222312927246,1775819516.1666775
4,194,20.31152653694153,9.5367431640625e-07,20.311527490615845,1775819516.1666844
9,159,20.30694818496704,7.152557373046875e-07,20.30694890022278,1775819516.166691
0,156,20.31468629837036,9.5367431640625e-07,20.314687252044678,1775819516.1666965
1,134,20.314040899276733,7.152557373046875e-07,20.31404161453247,1775819516.1667018
17,129,20.290140390396118,7.152557373046875e-07,20.290141105651855,1775819516.1667075
3,125,20.31255340576172,7.152557373046875e-07,20.312554121017456,1775819516.1667125
12,95,20.304545164108276,7.152557373046875e-07,20.304545879364014,1775819516.1667173
