id,length,ttft,tpot,e2e,started
0,156,3.7417805194854736,0.06098832402910505,6.730208396911621,1775827413.2687433
1,134,3.7411084175109863,0.06098852352220185,6.729546070098877,1775827413.2687504
2,373,3.740115165710449,0.06098861110453703,6.728557109832764,1775827413.2687533
3,125,3.739586114883423,0.06098869382118692,6.728032112121582,1775827413.2687562
4,194,3.7389347553253174,0.06098876680646624,6.727384328842163,1775827413.2687588
5,284,12.633817195892334,0.06370054945653798,15.755144119262695,1775827422.1648626
6,402,12.632701396942139,0.06370068083004075,15.754034757614136,1775827422.164869
7,322,12.631762742996216,0.06370077327806123,15.753100633621216,1775827422.1648717
8,390,12.63070011138916,0.06370087545745227,15.752043008804321,1775827422.1648743
9,159,12.629145383834839,0.06370094844273158,15.750491857528687,1775827422.164877
10,342,21.005096435546875,0.06290264032324966,24.08732581138611,1775827430.5417721
11,363,21.004083156585693,0.0629027862938083,24.0863196849823,1775827430.5417783
12,95,21.00356435775757,0.06290288360751405,24.085805654525757,1775827430.5417814
13,252,21.002799034118652,0.06290296632416394,24.085044384002686,1775827430.5417838
14,342,21.001899003982544,0.06290305390649913,24.084148645401,1775827430.5417864
15,391,29.67674493789673,0.0631403485122992,32.77062201499939,1775827439.2278593
16,342,29.67569136619568,0.06314052854265485,32.76957726478577,1775827439.2278647
17,129,29.675117254257202,0.06314062585636061,32.76900792121887,1775827439.227868
18,392,29.674120664596558,0.06314069884163993,32.768014907836914,1775827439.2278705
19,229,29.673389673233032,0.06314076696123395,32.767287254333496,1775827439.2278733
20,149,35.60716247558594,0.06060175019867566,38.576648235321045,1775827445.1622741
21,58,35.60675644874573,0.06060188157217843,38.57624864578247,1775827445.1622808
22,65,35.60634660720825,0.06060194969177246,38.5758421421051,1775827445.1622841
23,287,35.6055543422699,0.06060202267705178,38.575053453445435,1775827445.1622865
24,214,35.60474872589111,0.06060211512507224,38.57425236701965,1775827445.1622887
25,398,44.1888644695282,0.0633133771468182,47.29121994972229,1775827453.74754
26,211,44.18817901611328,0.06331354258011798,47.29054260253906,1775827453.7475462
27,381,44.187151193618774,0.0633136544908796,47.289520263671875,1775827453.7475486
28,152,44.18651270866394,0.06331375180458536,47.28888654708862,1775827453.7475512
29,345,44.17639112472534,0.06331383938692053,47.27876925468445,1775827453.7475538
30,315,51.26672720909119,0.060542009314712215,54.233285665512085,1775827460.838847
31,202,51.26606035232544,0.06054215041958556,54.23262572288513,1775827460.8388531
32,234,51.265318393707275,0.06054226233034718,54.23188924789429,1775827460.8388557
33,130,51.264761209487915,0.060542349912682356,54.23133635520935,1775827460.8388581
34,200,51.264074087142944,0.060542447226388116,54.23065400123596,1775827460.83886
35,269,57.9157657623291,0.060045777534951966,60.85800886154175,1775827467.491363
36,300,57.91492319107056,0.06004589917708417,60.85717225074768,1775827467.4913695
37,29,57.91455936431885,0.0600460062221605,60.85681366920471,1775827467.4913719
38,45,57.914172649383545,0.06004605974469866,60.85642957687378,1775827467.4913743
39,347,57.91306829452515,0.06004611813292211,60.85532808303833,1775827467.491377
40,331,66.0543327331543,0.06212269043435856,69.09834456443787,1775827475.633569
41,52,66.05391335487366,0.06212307482349629,69.09794402122498,1775827475.633575
42,362,66.05294132232666,0.06212315754014618,69.09697604179382,1775827475.6335778
43,246,66.04231142997742,0.06212325485385194,69.08635091781616,1775827475.6335804
44,390,66.04124116897583,0.06212334730187241,69.08528518676758,1775827475.6335828
45,197,74.83968424797058,0.06265323502676827,77.90969276428223,1775827484.4327335
46,366,74.83869743347168,0.06265335666890047,77.9087119102478,1775827484.4327395
47,279,74.8378677368164,0.06265344425123565,77.90788650512695,1775827484.4327424
48,378,74.83689498901367,0.06265353183357084,77.90691804885864,1775827484.4327452
49,314,74.83601427078247,0.06265364374433245,77.90604281425476,1775827484.4327474
50,153,81.02091884613037,0.060213483109766125,83.97137951850891,1775827490.6182446
51,196,81.02028203010559,0.06021360475189832,83.97074866294861,1775827490.6182508
