id,length,ttft,tpot,e2e,started
0,156,7.724822759628296,0.43833072331486916,29.203028202056885,1775823728.4563043
1,134,7.724164962768555,0.4383309325393365,29.202380657196045,1775823728.4563103
2,373,7.723209381103516,0.438331024987357,29.20142960548401,1775823728.4563138
3,125,7.722714424133301,0.43833111743537745,29.200939178466797,1775823728.4563167
4,194,7.722076892852783,0.438331346122586,29.200312852859497,1775823728.4563196
5,284,7.721023321151733,0.43833142883923587,29.199263334274292,1775823728.456322
6,402,7.719855070114136,0.4383315066902005,29.19809889793396,1775823728.4563243
7,322,7.718918561935425,0.4383315845411651,29.197166204452515,1775823728.456327
8,390,15.402051448822021,0.4178293432508196,35.87568926811218,1775823736.1405182
9,159,15.401347398757935,0.41782956220665757,35.874995946884155,1775823736.1405203
10,342,15.400424003601074,0.41782964978899273,35.87407684326172,1775823736.140523
11,363,15.3994140625,0.41782973250564265,35.87307095527649,1775823736.1405258
12,95,15.398899555206299,0.41782981035660727,35.872560262680054,1775823736.1405282
13,252,15.398163318634033,0.4178298687448307,35.87182688713074,1775823736.140531
14,342,15.39724087715149,0.4178299465957953,35.87090826034546,1775823736.1405332
15,391,20.610065937042236,0.43544458856388013,41.94685077667236,1775823741.3549998
16,342,20.59811568260193,0.43544477832560635,41.93490982055664,1775823741.3550029
17,129,20.597331285476685,0.4354448756393121,41.93413019180298,1775823741.3550055
18,392,20.596278429031372,0.4354449632216473,41.93308162689209,1775823741.355008
19,229,20.59551978111267,0.4354450410726119,41.932326793670654,1775823741.3550107
20,149,35.854143142700195,0.368407526794745,53.9061119556427,1775823756.6142213
21,58,35.85372257232666,0.3684077360192124,53.905701637268066,1775823756.6142237
22,65,35.85329556465149,0.3684078381986034,53.90527963638306,1775823756.6142259
23,287,35.85249710083008,0.3684079257809386,53.90448546409607,1775823756.6142282
24,214,35.85175156593323,0.3684080133632738,53.90374422073364,1775823756.6142309
25,398,35.85069990158081,0.36840811067697954,53.90269732475281,1775823756.614233
26,211,35.849969148635864,0.3684081933936294,53.901970624923706,1775823756.6142354
27,381,35.84896492958069,0.3684082663789087,53.90096998214722,1775823756.6142378
28,152,41.92585611343384,0.4013561083345997,61.592305421829224,1775823762.6918454
29,345,41.92448401451111,0.40135629809632595,61.59094262123108,1775823762.691848
30,315,41.91509699821472,0.40135640027571695,61.58156061172485,1775823762.6918502
31,202,41.91438174247742,0.40135649272373747,61.58084988594055,1775823762.6918528
32,234,41.91365122795105,0.40135658030607263,61.58012366294861,1775823762.6918557
33,130,41.91307759284973,0.40135664842566665,61.5795533657074,1775823762.6918583
34,200,41.912407636642456,0.4013567116795754,61.57888650894165,1775823762.691861
35,269,45.711775064468384,0.3939311796305131,65.01440286636353,1775823766.4920502
36,300,45.71093726158142,0.39393137912360987,65.0135748386383,1775823766.4920533
37,29,45.710572957992554,0.39393149103437153,65.01321601867676,1775823766.4920557
38,45,45.71009302139282,0.393931583482392,65.01274061203003,1775823766.4920576
39,347,45.70892262458801,0.39393163700493017,65.01157283782959,1775823766.49206
40,331,61.57428336143494,0.16871100055928134,69.84112238883972,1775823782.3583586
41,52,61.57386493682861,0.16871123411217515,69.8407154083252,1775823782.358361
42,362,61.572938442230225,0.16871131682882504,69.83979296684265,1775823782.3583636
43,246,61.56196904182434,0.16871142873958667,69.82882905006409,1775823782.358366
44,390,61.56086993217468,0.16871150172486596,69.82773351669312,1775823782.3583684
45,197,61.56016683578491,0.16871158444151588,69.82703447341919,1775823782.3583705
46,366,61.55918049812317,0.1687116817552216,69.82605290412903,1775823782.3583724
47,279,64.9947190284729,0.09978985786437988,69.88442206382751,1775823785.7947357
48,378,64.99373149871826,0.09979009628295898,69.88344621658325,1775823785.7947383
49,314,64.99285435676575,0.09979022765646176,69.88257551193237,1775823785.7947407
