id,length,ttft,tpot,e2e,started
0,156,0.5970842838287354,6.198883056640625e-06,0.597090482711792,1775815522.2549806
1,134,1.1051008701324463,6.198883056640625e-06,1.105107069015503,1775815522.7636557
2,373,2.601963520050049,4.76837158203125e-06,2.601968288421631,1775815524.2614727
3,125,3.074125289916992,4.5299530029296875e-06,3.074129819869995,1775815524.7341192
4,194,3.976109504699707,6.67572021484375e-06,3.976116180419922,1775815525.6367419
5,284,5.488834381103516,7.62939453125e-06,5.488842010498047,1775815527.1501727
6,402,7.468964576721191,4.76837158203125e-06,7.468969345092773,1775815529.1312535
7,322,8.742515325546265,5.0067901611328125e-06,8.742520332336426,1775815530.4060295
8,390,10.34889554977417,5.0067901611328125e-06,10.348900556564331,1775815532.0134683
9,159,10.965540647506714,4.5299530029296875e-06,10.965545177459717,1775815532.63074
