id,length,ttft,tpot,e2e,started
6,402,7.348797559738159,0.06444417105780707,7.928795099258423,1775827280.521346
8,390,7.346480369567871,0.06444531016879612,7.926488161087036,1775827280.521353
2,373,7.352384090423584,0.06444583998786078,7.932396650314331,1775827280.521357
11,363,7.3438029289245605,0.06444631682501899,7.9238197803497314,1775827280.5213604
10,342,7.344862461090088,0.06444682015313043,7.924883842468262,1775827280.521363
79,407,15.510148286819458,0.06464656194051106,16.091967344284058,1775827288.7831
25,398,15.583951473236084,0.06464751561482747,16.16577911376953,1775827288.783106
91,398,15.490031003952026,0.06464807192484538,16.071863651275635,1775827288.78311
83,397,15.504596948623657,0.06464854876200359,16.08643388748169,1775827288.7831135
18,392,15.593650102615356,0.06464905209011501,16.17549157142639,1775827288.7831166
73,392,23.470908164978027,0.06384441587660047,24.04550790786743,1775827296.739421
15,391,23.55279231071472,0.06384534305996364,24.127400398254395,1775827296.7394264
44,390,23.511965036392212,0.06384597884284125,24.086578845977783,1775827296.73943
27,381,23.538575410842896,0.06384653515285915,24.113194227218628,1775827296.7394333
48,378,23.50238299369812,0.06384703848097059,24.077006340026855,1775827296.7394364
46,366,30.880786418914795,0.06415629386901855,31.458193063735962,1775827304.1099553
68,365,30.848731517791748,0.06415730052524143,31.42614722251892,1775827304.1099615
42,362,30.887585639953613,0.06415785683525933,31.465006351470947,1775827304.1099646
39,347,30.890909671783447,0.064158386654324,31.468335151672363,1775827304.1099677
67,347,30.84973454475403,0.06415896945529515,31.427165269851685,1775827304.1099703
29,345,37.941253900527954,0.06323544184366862,38.51037287712097,1775827311.148457
94,344,37.85292053222656,0.06323644849989149,38.422048568725586,1775827311.1484632
14,342,37.968621015548706,0.0632370842827691,38.53775477409363,1775827311.1484673
16,342,37.960609674453735,0.06323761410183376,38.52974820137024,1775827311.1484706
56,337,37.9009165763855,0.06323814392089844,38.470059871673584,1775827311.1484735
85,334,44.54514741897583,0.06402545505099827,45.121376514434814,1775827317.828233
40,331,44.607977867126465,0.0640263557434082,45.18421506881714,1775827317.8282394
93,326,44.533698081970215,0.06402696503533258,45.10994076728821,1775827317.828243
7,322,44.65473508834839,0.06402749485439724,45.230982542037964,1775827317.828246
30,315,44.62012434005737,0.06402802467346191,45.19637656211853,1775827317.828249
