id,length,ttft,tpot,e2e,started
6,402,7.901066303253174,0.1721811005563447,24.9469952583313,1775823247.9689517
8,390,7.898963928222656,0.17218120411188917,24.944903135299683,1775823247.9689586
2,373,7.904702425003052,0.1721812595020641,24.950647115707397,1775823247.9689627
11,363,7.896283388137817,0.17218131970877598,24.94223403930664,1775823247.9689662
10,342,7.897332668304443,0.1721813775072194,24.943289041519165,1775823247.9689689
7,322,14.520390272140503,0.17595757860125918,31.94019055366516,1775823254.5892828
25,398,14.494037389755249,0.17595769901468297,31.913849592208862,1775823254.589286
18,392,14.498799085617065,0.17595775440485792,31.918616771697998,1775823254.5892894
15,391,14.509464740753174,0.1759578122033013,31.929288148880005,1775823254.5892925
44,390,14.466681003570557,0.17595787722655018,31.886510848999023,1775823254.5892956
27,381,31.91220760345459,0.16865779655148286,48.60932946205139,1775823272.0091314
48,378,31.87823486328125,0.16865790733183272,48.57536768913269,1775823272.0091362
46,366,31.884866952896118,0.1686579699468131,48.582005977630615,1775823272.0091393
42,362,31.888311624526978,0.16865803256179346,48.58545684814453,1775823272.0091422
39,347,31.89596462249756,0.16865808313543146,48.59311485290527,1775823272.0091453
29,345,38.22256422042847,0.16032394255050506,54.09463453292847,1775823278.3223138
14,342,38.24669551849365,0.16032405092258645,54.11877655982971,1775823278.3223176
16,342,38.24139714241028,0.1603241063127614,54.11348366737366,1775823278.322321
40,331,38.202935218811035,0.16032415929466787,54.075026988983154,1775823278.3223238
30,315,38.22166061401367,0.16032420264350045,54.093756675720215,1775823278.3223264
49,314,54.06263971328735,0.14530206930757772,68.44754457473755,1775823294.1944284
36,300,54.08297562599182,0.1453021608217798,68.46788954734802,1775823294.1944337
23,287,54.10094213485718,0.1453022234367602,68.48586225509644,1775823294.1944373
5,284,54.12799263000488,0.14530228605174056,68.5129189491272,1775823294.1944406
47,279,54.06458282470703,0.1453023294005731,68.44951343536377,1775823294.1944435
35,269,58.63721823692322,0.1373161691607851,72.23151898384094,1775823298.7478335
13,252,58.67380404472351,0.13731628234940346,72.26811599731445,1775823298.7478368
43,246,58.62622594833374,0.13731634014784688,72.22054362297058,1775823298.7478397
32,234,58.639331579208374,0.13731639312975336,72.23365449905396,1775823298.7478428
19,229,58.65657901763916,0.13731643888685438,72.25090646743774,1775823298.747846
45,197,72.21888756752014,0.12901743689736167,83.95947432518005,1775823312.3421924
24,214,72.24794673919678,0.1317105967589099,85.28729581832886,1775823312.3421788
26,211,72.24624967575073,0.13171068827311197,85.28560781478882,1775823312.3421836
31,202,72.23445582389832,0.13171075088809234,85.27382016181946,1775823312.3421865
34,200,72.23240971565247,0.13171080627826728,85.27177953720093,1775823312.3421893
4,194,75.2495949268341,0.11965801739933515,87.09573864936829,1775823315.3152275
9,159,75.24452042579651,0.11965811854661113,87.09067416191101,1775823315.3152306
0,156,75.25318384170532,0.11965818597812845,87.09934425354004,1775823315.3152337
28,152,75.21766376495361,0.11965823896003491,87.06382942199707,1775823315.3152366
20,149,75.22338509559631,0.11965828953367291,87.06955575942993,1775823315.3152397
1,134,84.58087825775146,0.11997982227441037,96.45888066291809,1775823324.6438038
33,130,87.0523111820221,0.10214709272288312,97.16487336158752,1775823327.1614218
17,129,87.07204627990723,0.10214720831976996,97.18461990356445,1775823327.1614246
3,125,87.09655618667603,0.10214727093475033,97.20913600921631,1775823327.1614275
12,95,87.08819532394409,0.10214731910011986,97.20077991485596,1775823327.1614301
22,65,87.98386001586914,0.09350941397927025,97.2412919998169,1775823328.076556
21,58,87.98428797721863,0.09350953198442555,97.24173164367676,1775823328.0765593
41,52,87.95668721199036,0.0935095970076744,97.21413731575012,1775823328.0765622
38,45,87.96427941322327,0.09350964035650697,97.22173380851746,1775823328.0765655
37,29,87.9647524356842,0.0935096764805341,97.22221040725708,1775823328.0765686
