id,length,ttft,tpot,e2e,started
6,402,8.011923789978027,5.4836273193359375e-06,8.011929273605347,1775817097.4996722
8,390,8.009584665298462,1.6689300537109375e-06,8.009586334228516,1775817097.4996922
2,373,8.01603627204895,1.1920928955078125e-06,8.016037464141846,1775817097.4997015
7,322,8.010881423950195,7.152557373046875e-07,8.010882139205933,1775817097.4997087
5,284,8.013259410858154,7.152557373046875e-07,8.013260126113892,1775817097.4997153
4,194,8.01422929763794,9.5367431640625e-07,8.014230251312256,1775817097.4997215
9,159,9.82755184173584,5.0067901611328125e-06,9.827556848526001,1775817099.3184345
0,156,9.836730480194092,1.9073486328125e-06,9.836732387542725,1775817099.31845
1,134,9.835955619812012,7.152557373046875e-07,9.835956335067749,1775817099.3184583
3,125,9.8338942527771,1.1920928955078125e-06,9.833895444869995,1775817099.3184645
