id,length,ttft,tpot,e2e,started
6,402,7.8516926765441895,5.0067901611328125e-06,7.851697683334351,1775823466.224749
8,390,7.849686622619629,1.430511474609375e-06,7.8496880531311035,1775823466.2247667
2,373,7.855303525924683,1.1920928955078125e-06,7.855304718017578,1775823466.224775
11,363,7.847058534622192,9.5367431640625e-07,7.847059488296509,1775823466.2247834
10,342,7.848078727722168,7.152557373046875e-07,7.848079442977905,1775823466.2247896
14,342,15.685443878173828,3.5762786865234375e-06,15.685447454452515,1775823474.0653632
25,398,15.66680645942688,1.1920928955078125e-06,15.666807651519775,1775823474.0653787
18,392,15.671858072280884,1.1920928955078125e-06,15.67185926437378,1775823474.0653863
15,391,15.68382215499878,4.76837158203125e-07,15.683822631835938,1775823474.0653932
44,390,15.633411169052124,1.1920928955078125e-06,15.63341236114502,1775823474.0653996
27,381,23.401893615722656,4.5299530029296875e-06,23.40189814567566,1775823481.8021235
48,378,23.366535663604736,1.430511474609375e-06,23.36653709411621,1775823481.8021376
46,366,23.368409633636475,9.5367431640625e-07,23.36841058731079,1775823481.8021457
42,362,23.380833387374878,1.1920928955078125e-06,23.380834579467773,1775823481.8021526
39,347,23.383435010910034,7.152557373046875e-07,23.38343572616577,1775823481.8021593
29,345,23.390411138534546,1.1920928955078125e-06,23.39041233062744,1775823481.8021653
16,342,31.09893560409546,4.0531158447265625e-06,31.098939657211304,1775823489.4907038
40,331,31.0708167552948,1.1920928955078125e-06,31.070817947387695,1775823489.4907205
7,322,31.116721153259277,1.1920928955078125e-06,31.116722345352173,1775823489.4907289
30,315,31.078028202056885,1.1920928955078125e-06,31.07802939414978,1775823489.4907362
49,314,31.05425190925598,9.5367431640625e-07,31.054252862930298,1775823489.4907434
36,300,31.073763370513916,7.152557373046875e-07,31.073764085769653,1775823489.4907503
23,287,31.093925714492798,1.1920928955078125e-06,31.093926906585693,1775823489.4907568
5,284,38.64511251449585,3.814697265625e-06,38.645116329193115,1775823497.0170496
47,279,38.58245062828064,1.6689300537109375e-06,38.58245229721069,1775823497.0170634
35,269,38.600921392440796,9.5367431640625e-07,38.60092234611511,1775823497.0170722
13,252,38.63807272911072,9.5367431640625e-07,38.638073682785034,1775823497.0170789
43,246,38.59498715400696,1.1920928955078125e-06,38.59498834609985,1775823497.017085
32,234,38.60297226905823,4.76837158203125e-07,38.602972745895386,1775823497.0170925
19,229,38.62279152870178,7.152557373046875e-07,38.62279224395752,1775823497.017098
24,214,38.61954116821289,9.5367431640625e-07,38.61954212188721,1775823497.0171034
26,211,45.9924042224884,4.5299530029296875e-06,45.992408752441406,1775823504.391663
31,202,45.978302240371704,1.1920928955078125e-06,45.9783034324646,1775823504.3916788
34,200,45.97633171081543,9.5367431640625e-07,45.976332664489746,1775823504.3916872
45,197,45.95893979072571,7.152557373046875e-07,45.958940505981445,1775823504.391694
4,194,46.02062463760376,7.152557373046875e-07,46.0206253528595,1775823504.3917005
9,159,46.01591944694519,7.152557373046875e-07,46.01592016220093,1775823504.3917074
0,156,46.023911237716675,7.152557373046875e-07,46.02391195297241,1775823504.3917136
28,152,45.9903609752655,9.5367431640625e-07,45.99036192893982,1775823504.3917198
20,149,45.99656105041504,4.76837158203125e-07,45.9965615272522,1775823504.3917258
1,134,46.02325129508972,7.152557373046875e-07,46.02325201034546,1775823504.3917313
33,130,45.97703671455383,1.1920928955078125e-06,45.97703790664673,1775823504.391737
17,129,45.99923634529114,7.152557373046875e-07,45.999237060546875,1775823504.3917434
3,125,47.37661957740784,4.0531158447265625e-06,47.37662363052368,1775823505.7465928
12,95,47.36836791038513,1.1920928955078125e-06,47.36836910247803,1775823505.7466085
22,65,47.35059189796448,1.1920928955078125e-06,47.35059309005737,1775823505.7466154
21,58,47.351025104522705,7.152557373046875e-07,47.35102581977844,1775823505.7466211
41,52,47.326295137405396,9.5367431640625e-07,47.32629609107971,1775823505.7466266
38,45,47.32880640029907,1.1920928955078125e-06,47.32880759239197,1775823505.7466316
37,29,47.329293966293335,7.152557373046875e-07,47.32929468154907,1775823505.7466369
