id,length,ttft,tpot,e2e,started
6,402,7.884555101394653,6.4373016357421875e-06,7.884561538696289,1775829719.1722414
8,390,7.882521629333496,1.9073486328125e-06,7.882523536682129,1775829719.1722631
2,373,7.887932300567627,9.5367431640625e-07,7.887933254241943,1775829719.1722717
11,363,7.879957675933838,7.152557373046875e-07,7.879958391189575,1775829719.1722791
10,342,7.880974531173706,7.152557373046875e-07,7.880975246429443,1775829719.1722856
14,342,15.69669485092163,4.0531158447265625e-06,15.696698904037476,1775829726.9911788
79,407,15.600102424621582,1.430511474609375e-06,15.600103855133057,1775829726.991195
25,398,15.676563739776611,1.430511474609375e-06,15.676565170288086,1775829726.9912035
91,398,15.582309246063232,1.430511474609375e-06,15.582310676574707,1775829726.9912114
83,397,15.597420454025269,1.1920928955078125e-06,15.597421646118164,1775829726.9912188
18,392,23.526989221572876,4.76837158203125e-06,23.526993989944458,1775829734.8365214
73,392,23.45953941345215,1.430511474609375e-06,23.459540843963623,1775829734.8365388
15,391,23.540384769439697,9.5367431640625e-07,23.540385723114014,1775829734.8365476
44,390,23.4883975982666,9.5367431640625e-07,23.488398551940918,1775829734.836555
27,381,23.520230770111084,7.152557373046875e-07,23.52023148536682,1775829734.836562
48,378,23.484915018081665,9.5367431640625e-07,23.48491597175598,1775829734.8365686
46,366,31.219570636749268,4.0531158447265625e-06,31.219574689865112,1775829742.5694277
68,365,31.19501495361328,9.5367431640625e-07,31.195015907287598,1775829742.5694437
42,362,31.23332118988037,7.152557373046875e-07,31.23332190513611,1775829742.569451
39,347,31.23588228225708,7.152557373046875e-07,31.235882997512817,1775829742.569458
67,347,31.195990562438965,4.76837158203125e-07,31.195991039276123,1775829742.5694637
29,345,38.9497435092926,5.4836273193359375e-06,38.94974899291992,1775829750.267696
94,344,38.85644888877869,1.9073486328125e-06,38.85645079612732,1775829750.2677147
16,342,38.95998287200928,1.1920928955078125e-06,38.95998406410217,1775829750.2677245
56,337,38.91038155555725,9.5367431640625e-07,38.91038250923157,1775829750.267733
85,334,38.87235736846924,1.430511474609375e-06,38.87235879898071,1775829750.2677422
40,331,38.932984352111816,1.1920928955078125e-06,38.93298554420471,1775829750.26775
93,326,46.50101971626282,4.291534423828125e-06,46.50102400779724,1775829757.9113631
7,322,46.622708797454834,1.430511474609375e-06,46.62271022796631,1775829757.9113793
30,315,46.5837779045105,9.5367431640625e-07,46.583778858184814,1775829757.9113882
49,314,46.55887150764465,1.430511474609375e-06,46.55887293815613,1775829757.9113955
74,314,46.523343324661255,7.152557373046875e-07,46.52334403991699,1775829757.9114025
59,308,46.54308342933655,9.5367431640625e-07,46.543084383010864,1775829757.911409
87,306,46.51462483406067,1.1920928955078125e-06,46.514626026153564,1775829757.9114158
89,306,54.13230323791504,4.76837158203125e-06,54.13230800628662,1775829765.5308006
98,304,54.116376876831055,1.430511474609375e-06,54.11637830734253,1775829765.530817
36,300,54.19888496398926,1.1920928955078125e-06,54.19888615608215,1775829765.530825
60,292,54.16166305541992,7.152557373046875e-07,54.16166377067566,1775829765.530833
23,287,54.21806263923645,7.152557373046875e-07,54.21806335449219,1775829765.53084
5,284,54.24459409713745,9.5367431640625e-07,54.24459505081177,1775829765.5308459
96,282,54.1180157661438,9.5367431640625e-07,54.118016719818115,1775829765.530852
47,279,61.736767053604126,4.0531158447265625e-06,61.73677110671997,1775829773.0874486
54,272,61.731770753860474,1.430511474609375e-06,61.73177218437195,1775829773.0874639
35,269,61.756375551223755,7.152557373046875e-07,61.75637626647949,1775829773.0874724
57,269,61.72932052612305,7.152557373046875e-07,61.729321241378784,1775829773.0874796
88,269,61.689852237701416,9.5367431640625e-07,61.68985319137573,1775829773.087487
62,254,61.7171676158905,9.5367431640625e-07,61.71716856956482,1775829773.0874941
13,252,61.79392623901367,9.5367431640625e-07,61.79392719268799,1775829773.0875006
43,246,61.74048137664795,1.1920928955078125e-06,61.740482568740845,1775829773.0875068
63,244,69.18190264701843,4.0531158447265625e-06,69.18190670013428,1775829780.5529835
95,242,69.1409752368927,1.430511474609375e-06,69.14097666740417,1775829780.5529997
97,239,69.13941192626953,9.5367431640625e-07,69.13941287994385,1775829780.5530076
32,234,69.223947763443,1.430511474609375e-06,69.22394919395447,1775829780.553015
19,229,69.24274444580078,7.152557373046875e-07,69.24274516105652,1775829780.5530233
55,216,69.19664311408997,1.1920928955078125e-06,69.19664430618286,1775829780.553029
24,214,69.23941469192505,9.5367431640625e-07,69.23941564559937,1775829780.5530357
26,211,69.23770070075989,4.76837158203125e-07,69.23770117759705,1775829780.5530417
31,202,69.22472429275513,9.5367431640625e-07,69.22472524642944,1775829780.553047
34,200,76.59775614738464,4.291534423828125e-06,76.59776043891907,1775829787.9280272
45,197,76.57916378974915,1.430511474609375e-06,76.57916522026062,1775829787.9280427
51,196,76.57430171966553,9.5367431640625e-07,76.57430267333984,1775829787.9280508
4,194,76.6425268650055,1.1920928955078125e-06,76.64252805709839,1775829787.9280577
76,187,76.53893947601318,1.1920928955078125e-06,76.53894066810608,1775829787.928065
84,187,76.53359270095825,7.152557373046875e-07,76.53359341621399,1775829787.928072
9,159,76.63770389556885,7.152557373046875e-07,76.63770461082458,1775829787.9280784
0,156,76.64545154571533,1.1920928955078125e-06,76.64545273780823,1775829787.928085
82,154,76.53529238700867,1.6689300537109375e-06,76.53529405593872,1775829787.928091
50,153,76.57497954368591,4.76837158203125e-07,76.57498002052307,1775829787.9280975
28,152,76.61106038093567,9.5367431640625e-07,76.61106133460999,1775829787.928103
20,149,76.61698174476624,1.430511474609375e-06,76.61698317527771,1775829787.9281087
99,139,83.79013776779175,5.7220458984375e-06,83.79014348983765,1775829795.205171
1,134,83.92183995246887,1.6689300537109375e-06,83.92184162139893,1775829795.2051888
33,130,83.87556314468384,1.430511474609375e-06,83.87556457519531,1775829795.2051985
17,129,83.89670491218567,9.5367431640625e-07,83.89670586585999,1775829795.2052073
52,127,83.85093665122986,9.5367431640625e-07,83.85093760490417,1775829795.2052147
78,126,83.81519961357117,1.430511474609375e-06,83.81520104408264,1775829795.2052226
3,125,83.92035055160522,1.430511474609375e-06,83.9203519821167,1775829795.2052302
64,123,83.83363389968872,1.430511474609375e-06,83.8336353302002,1775829795.205239
86,123,83.80931210517883,1.9073486328125e-06,83.80931401252747,1775829795.2052467
92,122,83.79578685760498,1.430511474609375e-06,83.79578828811646,1775829795.2052538
90,120,83.7974042892456,1.430511474609375e-06,83.79740571975708,1775829795.2052608
65,119,83.83313703536987,7.152557373046875e-07,83.83313775062561,1775829795.2052672
53,114,83.85037660598755,9.5367431640625e-07,83.85037755966187,1775829795.2052734
72,103,83.82924294471741,1.1920928955078125e-06,83.8292441368103,1775829795.2052789
12,95,83.91245341300964,1.430511474609375e-06,83.91245484352112,1775829795.205285
80,90,83.81369233131409,1.430511474609375e-06,83.81369376182556,1775829795.205292
66,73,83.83274507522583,1.6689300537109375e-06,83.83274674415588,1775829795.2052991
22,65,83.8933253288269,1.6689300537109375e-06,83.89332699775696,1775829795.2053058
69,65,85.75356650352478,4.5299530029296875e-06,85.75357103347778,1775829797.1284373
81,63,85.73629951477051,1.6689300537109375e-06,85.73630118370056,1775829797.1284525
21,58,85.81690239906311,9.5367431640625e-07,85.81690335273743,1775829797.1284611
41,52,85.79326391220093,1.1920928955078125e-06,85.79326510429382,1775829797.1284676
61,50,85.75888752937317,1.1920928955078125e-06,85.75888872146606,1775829797.1284738
77,46,85.73897242546082,1.1920928955078125e-06,85.73897361755371,1775829797.1284807
38,45,85.7957911491394,7.152557373046875e-07,85.79579186439514,1775829797.1284866
58,44,85.76108026504517,9.5367431640625e-07,85.76108121871948,1775829797.1284914
71,43,85.75290584564209,9.5367431640625e-07,85.7529067993164,1775829797.1284964
75,36,85.73999404907227,1.1920928955078125e-06,85.73999524116516,1775829797.1285017
70,32,85.75328636169434,1.1920928955078125e-06,85.75328755378723,1775829797.1285064
37,29,85.796213388443,9.5367431640625e-07,85.79621434211731,1775829797.1285117
