id,length,ttft,tpot,e2e,started
6,402,8.025360822677612,0.30566514862908256,10.776347160339355,1775817201.306867
8,390,8.02305293083191,0.30566610230339897,10.7740478515625,1775817201.306875
2,373,8.0293607711792,0.3056666851043701,10.78036093711853,1775817201.3068793
7,322,8.02428388595581,0.30566718843248153,10.775288581848145,1775817201.3068826
5,284,8.026639461517334,0.3056676387786865,10.777648210525513,1775817201.306886
4,194,8.02767562866211,0.30566798316107857,10.778687477111816,1775817201.306889
9,159,9.922874212265015,0.10145574145846897,10.835975885391235,1775817203.2073991
0,156,9.931777000427246,0.10145693355136448,10.844889402389526,1775817203.2074025
1,134,9.931030750274658,0.10145751635233562,10.844148397445679,1775817203.2074056
3,125,9.929322957992554,0.10145799318949382,10.842444896697998,1775817203.2074084
