id,length,ttft,tpot,e2e,started
6,402,1.6332135200500488,0.054723130332099065,2.1257216930389404,1775824620.7454
79,407,3.669912099838257,0.054046577877468534,4.156331300735474,1775824622.8831046
25,398,5.773938179016113,0.054743819766574435,6.266632556915283,1775824624.9164345
91,398,7.72229266166687,0.05463631947835287,8.214019536972046,1775824626.9546692
83,397,9.773085117340088,0.05415746900770399,10.260502338409424,1775824628.9889846
18,392,11.864028930664062,0.05456545617845324,12.355118036270142,1775824630.9930563
73,392,13.792541265487671,0.054548184076944985,14.283474922180176,1775824632.9963071
15,391,15.874547481536865,0.05387518141004774,16.359424114227295,1775824634.99606
8,390,17.871586084365845,0.05435029665629069,18.36073875427246,1775824636.9857984
44,390,19.808757781982422,0.054325501124064125,20.297687292099,1775824638.9762115
27,381,21.805877923965454,0.05453281932406955,22.29667329788208,1775824640.950097
48,378,23.730445861816406,0.05448052618238661,24.220770597457886,1775824642.9015274
2,373,25.72435235977173,0.053616470760769315,26.206900596618652,1775824644.8331182
46,366,27.6281316280365,0.07537378205193414,28.306495666503906,1775824646.7973275
68,365,29.80690336227417,0.06986668374803331,30.43570351600647,1775824649.0036478
11,363,31.998400688171387,0.0546721617380778,32.49045014381409,1775824651.1151893
42,362,33.847776651382446,0.05387345949808756,34.332637786865234,1775824653.0077894
39,347,35.671130418777466,0.053571992450290255,36.15327835083008,1775824654.8272908
67,347,37.44592356681824,0.05370320214165582,37.92925238609314,1775824656.6416984
29,345,39.31900334358215,0.05340327156914605,39.79963278770447,1775824658.4648087
94,344,41.02507281303406,0.05356582005818685,41.50716519355774,1775824660.2600107
10,342,42.932074546813965,0.05370063251919217,43.415380239486694,1775824662.0478544
14,342,44.71658968925476,0.05341389444139269,45.197314739227295,1775824663.8355901
16,342,46.49281978607178,0.054541084501478404,46.98368954658508,1775824665.62022
56,337,48.22002387046814,0.053623808754815,48.702638149261475,1775824667.4033892
85,334,49.94293975830078,0.05344072977701823,50.423906326293945,1775824669.1604624
40,331,51.74766802787781,0.053393019570244685,52.22820520401001,1775824670.9047678
93,326,53.39840865135193,0.05393301116095649,53.88380575180054,1775824672.6323817
7,322,55.23003625869751,0.05350701014200846,55.711599349975586,1775824674.3431654
30,315,56.880849838256836,0.05348247951931424,57.362192153930664,1775824676.0275607
49,314,58.53640866279602,0.05327929390801324,59.01592230796814,1775824677.7083821
74,314,60.18175983428955,0.05328340000576443,60.66131043434143,1775824679.3864148
59,308,61.84998297691345,0.05399179458618164,62.33590912818909,1775824681.035425
87,306,63.45686960220337,0.05334069993760851,63.936935901641846,1775824682.6797898
89,306,65.09644079208374,0.0536552800072564,65.57933831214905,1775824684.321066
98,304,66.72303462028503,0.05398019154866537,67.20885634422302,1775824685.9612358
36,300,68.44691014289856,0.05374956130981445,68.93065619468689,1775824687.5984569
60,292,70.00263094902039,0.053691334194607206,70.48585295677185,1775824689.1940145
23,287,71.65969491004944,0.05645571814643012,72.16779637336731,1775824690.7917583
5,284,73.2659924030304,0.05981564521789551,73.80433320999146,1775824692.3770547
96,282,74.7639684677124,0.05373186535305447,75.24755525588989,1775824694.000528
47,279,76.39588046073914,0.05384646521674262,76.88049864768982,1775824695.5659077
54,272,77.90501165390015,0.05505654546949598,78.40052056312561,1775824697.0867429
35,269,79.45634961128235,0.0538338820139567,79.94085454940796,1775824698.6064804
