id,length,ttft,tpot,e2e,started
0,156,7.69797682762146,0.43684812467925405,29.103534936904907,1775819675.8933144
1,134,7.69729208946228,0.4368483241723508,29.10285997390747,1775819675.8933213
2,373,7.696301698684692,0.4368484506801683,29.10187578201294,1775819675.893325
3,125,7.695784568786621,0.43684854312818877,29.10136318206787,1775819675.8933277
4,194,7.695152759552002,0.4368486063820975,29.10073447227478,1775819675.8933296
5,284,7.693955898284912,0.4368486939644327,29.099541902542114,1775819675.8933318
6,402,7.692761659622192,0.4368487718153973,29.09835147857666,1775819675.893334
7,322,7.691751956939697,0.4368488496663619,29.09734559059143,1775819675.893336
8,390,15.371069431304932,0.2824783033254195,29.21250629425049,1775819683.5737505
9,159,15.370353937149048,0.2824785368783133,29.2118022441864,1775819683.5737526
10,342,15.369403839111328,0.2824786390577044,29.210857152938843,1775819683.5737555
11,363,15.368390560150146,0.28247873150572483,29.209848403930664,1775819683.5737584
12,95,15.367877006530762,0.2824788288194306,29.20933961868286,1775819683.5737605
13,252,15.36676287651062,0.28247889207333937,29.208228588104248,1775819683.573763
14,342,15.365837574005127,0.28247897965567453,29.20730757713318,1775819683.573765
15,391,20.595787286758423,0.17701909979995417,29.269723176956177,1775819688.8054023
16,342,20.59152841567993,0.17701933335284797,29.265475749969482,1775819688.8054047
17,129,20.59088110923767,0.17701945499498017,29.2648344039917,1775819688.8054068
18,392,20.589768409729004,0.17701958150279765,29.26372790336609,1775819688.8054087
19,229,20.581665754318237,0.1770196739508181,29.255629777908325,1775819688.8054113
