id,length,ttft,tpot,e2e,started
0,156,7.697896480560303,1.5722492270999484,21.84813952445984,1775823551.1085243
1,134,7.697243928909302,1.5722502867380779,21.847496509552002,1775823551.1085312
2,373,7.69626784324646,1.572250763575236,21.846524715423584,1775823551.1085348
3,125,7.695758581161499,1.5722511874304876,21.84601926803589,1775823551.1085377
4,194,7.695108890533447,1.5722515053219266,21.845372438430786,1775823551.1085405
5,284,7.694338321685791,1.5722519556681316,21.844605922698975,1775823551.1085427
6,402,7.692792654037476,1.57225235303243,21.843063831329346,1775823551.108545
7,322,7.691828727722168,1.572252803378635,21.842103958129883,1775823551.108547
8,390,15.355776309967041,1.46180256207784,28.511999368667603,1775823558.7735527
9,159,15.355095148086548,1.4618037011888292,28.51132845878601,1775823558.773555
10,342,15.354156494140625,1.4618041780259874,28.51039409637451,1775823558.7735574
11,363,15.353132724761963,1.4618046283721924,28.509374380111694,1775823558.7735605
12,95,15.352617502212524,1.461805025736491,28.508862733840942,1775823558.773563
13,252,15.351866960525513,1.4618053436279297,28.50811505317688,1775823558.7735658
14,342,15.350949764251709,1.4618056615193684,28.507200717926025,1775823558.7735682
15,391,20.56693387031555,1.5588035318586562,34.59616565704346,1775823563.991181
16,342,20.563575983047485,1.5588046974605985,34.59281826019287,1775823563.9911833
17,129,20.56289792060852,1.558805227279663,34.59214496612549,1775823563.9911861
18,392,20.555728435516357,1.5588057041168213,34.58497977256775,1775823563.9911883
19,229,20.554914474487305,1.5588060484992132,34.584168910980225,1775823563.9911911
20,149,28.492965698242188,1.2337670856051974,39.596869468688965,1775823571.929838
21,58,28.492543697357178,1.2337682512071397,39.596457958221436,1775823571.9298398
22,65,28.49211812019348,1.2337687545352511,39.59603691101074,1775823571.9298425
23,287,28.491310834884644,1.2337691254085965,39.59523296356201,1775823571.929845
24,214,28.490508794784546,1.2337695757548015,39.59443497657776,1775823571.9298477
25,398,28.489472150802612,1.233769999610053,39.59340214729309,1775823571.9298499
26,211,28.488760948181152,1.233770449956258,39.592694997787476,1775823571.929852
27,381,28.484396934509277,1.2337708208296034,39.58833432197571,1775823571.929854
28,152,34.5743145942688,1.412614689932929,47.28784680366516,1775823578.0204725
29,345,34.57338261604309,1.4126157760620117,47.286924600601196,1775823578.0204744
30,315,34.572490215301514,1.4126165178087022,47.286038875579834,1775823578.0204763
31,202,34.56498456001282,1.4126169681549072,47.27853727340698,1775823578.0204785
32,234,34.56420135498047,1.4126174449920654,47.27775835990906,1775823578.0204809
33,130,34.563634157180786,1.4126178953382704,47.27719521522522,1775823578.020483
34,200,34.56297183036804,1.412618186738756,47.276535511016846,1775823578.0204856
35,269,38.36008358001709,1.3717742760976155,50.70605206489563,1775823581.8184614
36,300,38.359214782714844,1.3717752032809787,50.70519161224365,1775823581.8184643
37,29,38.358845472335815,1.3717756536271837,50.70482635498047,1775823581.8184671
38,45,38.35836696624756,1.371776156955295,50.704352378845215,1775823581.818469
39,347,38.35722041130066,1.3717763953738742,50.70320796966553,1775823581.8184714
40,331,47.27188801765442,0.4692089292738173,51.494768381118774,1775823590.7340696
41,52,47.26880669593811,0.46921030680338544,51.49169945716858,1775823590.7340717
42,362,47.26785445213318,0.46921078364054364,51.49075150489807,1775823590.734074
43,246,47.2670681476593,0.4692113134596083,51.489969968795776,1775823590.7340763
44,390,47.26599645614624,0.4692117902967665,51.48890256881714,1775823590.7340782
45,197,47.25843524932861,0.46921229362487793,51.481345891952515,1775823590.73408
46,366,47.257410526275635,0.46921279695298934,51.48032569885254,1775823590.7340817
47,279,50.68699073791504,0.09463395012749566,51.5386962890625,1775823594.1644826
48,378,50.685994386672974,0.0946350892384847,51.537710189819336,1775823594.164485
49,314,50.684858322143555,0.09463588396708171,51.53658127784729,1775823594.164487
